Date,Open,High,Low,Close,Volume,rsi,adx_pos,adx_neg,macd,gdp_indicator
8/2/1996,650.0200195,662.4899902,650.0200195,662.4899902,442080000,61.31630328,32.10495171,30.29929401,3.300582526,#N/A
8/5/1996,662.4899902,663.6400146,659.0300293,660.2299805,307240000,59.45008444,31.82663329,29.12128661,3.974751882,#N/A
8/6/1996,660.2299805,662.75,656.8300171,662.3800049,347290000,60.67627787,30.20270467,29.53158188,4.378254686,#N/A
8/7/1996,662.3800049,664.6099854,660,664.1599731,394340000,61.70861988,30.61896026,28.31978465,4.557361607,#N/A
8/8/1996,664.1599731,664.1699829,661.2800293,662.5900269,334570000,60.20729286,29.79360244,27.55640288,4.362261585,#N/A
8/9/1996,662.5900269,665.3699951,660.3099976,662.0999756,327280000,59.71888508,29.49962047,26.22353475,4.001817269,#N/A
8/12/1996,662.0999756,665.7700195,658.9500122,665.7700195,312170000,62.19246667,27.5643918,25.81139646,3.813000045,#N/A
8/13/1996,665.7700195,665.7700195,659.1300049,660.2000122,362470000,56.51971343,25.79043358,24.15025555,3.143284384,#N/A
8/14/1996,660.2000122,662.4199829,658.4699707,662.0499878,343460000,57.89344149,24.76920915,23.85563068,2.673620295,#N/A
8/15/1996,662.0499878,664.1799927,660.6400146,662.2800293,323950000,58.07083978,25.68756863,22.97751366,2.244491093,#N/A
8/16/1996,662.2800293,666.3400269,662.2600098,665.210022,337650000,60.36150615,26.87836924,21.97357249,2.030452963,#N/A
8/19/1996,665.210022,667.1199951,665,666.5800171,294080000,61.42274744,27.11494112,21.44915993,1.858266768,#N/A
8/20/1996,666.5800171,666.9899902,665.1500244,665.6900024,334960000,60.29339485,26.52329841,20.98114346,1.572874932,#N/A
8/21/1996,665.6900024,665.6900024,662.1599731,665.0700073,348820000,59.47305026,25.37915302,23.72994979,1.245135819,#N/A
8/22/1996,665.0700073,670.6799927,664.8800049,670.6799927,354950000,64.21720636,29.68056783,22.04712428,1.302779763,#N/A
8/23/1996,670.6799927,670.6799927,664.9299927,667.0300293,308010000,59.34930102,27.59154254,20.49536824,1.005034956,#N/A
8/26/1996,667.0300293,667.0300293,662.3599854,663.8800049,281430000,55.4431527,25.99146838,22.49818438,0.529761899,#N/A
8/27/1996,663.8800049,666.4000244,663.5,666.4000244,310520000,57.83409563,25.02110158,21.65823602,0.328773697,#N/A
8/28/1996,666.4000244,667.4099731,664.3900146,664.8099976,296440000,55.79953529,25.35952377,20.78787542,0.047195161,2
8/29/1996,664.8099976,664.8099976,655.3499756,657.4000244,321120000,47.42614542,22.33204879,29.71438699,-0.641657966,#N/A
8/30/1996,657.4000244,657.710022,650.5200195,651.9899902,258380000,42.42096916,20.34412363,33.04909597,-1.420578195,#N/A
9/3/1996,651.9899902,655.1300049,643.9699707,654.7199707,345740000,45.54410356,17.70907565,36.37046388,-1.692403952,#N/A
9/4/1996,654.7199707,655.8200073,652.9299927,655.6099854,351290000,46.56175903,17.92404871,35.10250026,-1.74570815,#N/A
9/5/1996,655.6099854,655.6099854,648.8900146,649.4400024,361430000,40.86095785,16.4849286,37.11107118,-2.105826703,#N/A
9/6/1996,649.4400024,658.210022,649.4400024,655.6799927,348710000,47.81923313,17.81956986,33.34795211,-1.842597442,#N/A
9/9/1996,655.6799927,663.7700195,655.6799927,663.7600098,311530000,55.17402107,22.47836283,30.29608851,-1.080838892,#N/A
9/10/1996,663.7600098,665.5700073,661.5499878,663.8099976,372960000,55.21607612,23.51935016,28.88166006,-0.556538744,#N/A
9/11/1996,663.8099976,667.7299805,661.789978,667.2800293,376880000,58.15119474,24.40754801,26.88438588,0.010970078,#N/A
9/12/1996,667.2800293,673.0700073,667.2800293,671.1500244,398820000,61.20499729,28.9976422,25.06486954,0.601311234,#N/A
9/13/1996,671.1500244,681.3900146,671.1500244,680.539978,488360000,67.41766118,34.96405968,22.20285421,1.525916942,#N/A
9/16/1996,680.539978,686.4799805,680.5300293,683.9799805,430080000,69.35389308,38.33717671,20.72224052,2.228373979,#N/A
9/17/1996,683.9799805,685.7999878,679.960022,682.9400024,449850000,68.03753577,35.81280732,20.00044527,2.463787772,#N/A
9/18/1996,682.9400024,683.7700195,679.75,681.4699707,396600000,66.12694091,34.14603747,19.31275096,2.361066633,#N/A
9/19/1996,681.4699707,684.0700073,679.0599976,683,398580000,67.16058993,32.13852479,18.98702736,2.237869421,#N/A
9/20/1996,683,687.0700073,683,687.0300293,519420000,69.77668717,34.17215344,18.05820255,2.262740005,#N/A
9/23/1996,687.0300293,687.0300293,681.0100098,686.4799805,297760000,68.96909741,31.70185777,19.14240435,2.081665731,#N/A
9/24/1996,686.4799805,690.8800049,683.539978,685.6099854,460150000,67.63570875,33.50070823,17.48291361,1.755838661,#N/A
9/25/1996,685.6099854,688.2600098,684.9199829,685.8300171,451710000,67.80523645,32.13549547,16.77045414,1.42192479,3
9/26/1996,685.8300171,690.1500244,683.7700195,685.8599854,500870000,67.82995296,31.94124249,15.47331806,1.085076327,#N/A
9/27/1996,685.8599854,687.1099854,683.7299805,686.1900024,414760000,68.12020613,30.59128695,14.86942317,0.780721976,#N/A
9/30/1996,686.1900024,690.1099854,686.0300293,687.3300171,388570000,69.15549553,32.82750284,14.09503846,0.562601793,#N/A
10/1/1996,687.3099976,689.539978,684.4400024,689.0800171,421550000,70.72703494,30.67684819,15.21415237,0.447611293,#N/A
10/2/1996,689.0800171,694.8200073,689.0800171,694.0100098,440130000,74.64612099,35.18715083,14.09491302,0.605207979,#N/A
10/3/1996,694.0100098,694.8099976,691.7800293,692.7800293,386500000,72.05424464,33.77468446,13.52912153,0.530901067,#N/A
10/4/1996,692.7800293,701.7399902,692.7800293,701.460022,463940000,77.88898507,38.71303942,11.99566627,0.946358067,#N/A
10/7/1996,701.460022,704.1699829,701.3900146,703.3400269,380750000,78.91578859,40.49002993,11.55794219,1.21089438,#N/A
10/8/1996,703.3400269,705.7600098,699.8800049,700.6400146,435070000,73.62755664,39.45796881,10.67098416,1.071923235,#N/A
10/9/1996,700.6400146,702.3599854,694.4199829,696.7399902,408450000,66.67715448,35.49666842,16.50331184,0.608301425,#N/A
10/10/1996,696.7399902,696.8200073,693.3400269,694.6099854,394950000,63.16982033,33.89074434,17.16067519,0.077070758,#N/A
10/11/1996,694.6099854,700.6699829,694.6099854,700.6599731,396050000,68.27448633,36.2088451,15.81857453,0.053164521,#N/A
10/14/1996,700.6599731,705.1599731,700.6599731,703.539978,322000000,70.37915777,39.95057625,14.88747419,0.146070537,#N/A
10/15/1996,703.539978,708.0700073,699.0700073,702.5700073,458980000,68.72550746,39.09357467,13.21242914,0.061292551,#N/A
10/16/1996,702.5700073,704.4199829,699.1500244,704.4099731,441410000,70.1579087,36.50362773,12.33710651,0.048773764,#N/A
10/17/1996,705,708.5200195,704.7600098,706.9899902,478550000,72.08835347,39.83768164,11.68681815,0.129319075,#N/A
10/18/1996,706.9899902,711.039978,706.1099854,710.8200073,473020000,74.70434793,40.55658354,10.94180189,0.343450178,#N/A
10/21/1996,710.8200073,714.0999756,707.710022,709.8499756,414630000,72.84224116,41.15561656,10.04772794,0.322974465,#N/A
10/22/1996,709.8499756,709.8499756,704.5499878,706.5700073,410790000,66.78076414,38.35611295,13.41998551,0.008374241,#N/A
10/23/1996,706.5700073,707.3099976,700.9799805,707.2700195,442170000,67.40417984,35.27025966,16.87768876,-0.220111698,#N/A
10/24/1996,707.2700195,708.25,702.1099854,702.289978,418970000,58.93104242,33.7227889,15.56923837,-0.744631339,#N/A
10/25/1996,702.289978,704.1099854,700.5300293,700.9199829,367640000,56.81515594,32.15741397,16.89515512,-1.195121091,#N/A
10/28/1996,700.9199829,705.4000244,697.25,697.2600098,383620000,51.49574936,28.87167696,19.28102933,-1.71901205,#N/A
10/29/1996,697.2600098,703.25,696.2199707,701.5,443890000,56.56883405,26.36887655,18.87973938,-1.753371052,#N/A
10/30/1996,701.5,703.4400024,700.0499878,700.9000244,437770000,55.68136022,25.47439171,18.06643019,-1.783978775,4
10/31/1996,700.9000244,706.6099854,700.3499756,705.2700195,482840000,60.53753783,27.46005015,16.64084499,-1.489392794,#N/A
11/1/1996,705.2700195,708.5999756,701.2999878,703.7700195,465510000,58.1809484,27.44203023,15.14049459,-1.37763913,#N/A
11/4/1996,703.7700195,707.0200195,702.8400269,706.7299805,398790000,61.37612196,25.99667941,14.34305627,-1.098575326,#N/A
11/5/1996,706.7299805,714.5599976,706.7299805,714.1400146,486660000,67.97321406,32.74857244,12.96547469,-0.442776601,#N/A
11/6/1996,714.1400146,724.5999756,712.8300171,724.5900269,509600000,74.56990241,39.82003375,11.22086295,0.609787695,#N/A
11/7/1996,724.5900269,729.4899902,722.2299805,727.6500244,502530000,76.12092819,42.0793067,10.30019549,1.382856505,#N/A
11/8/1996,727.6500244,730.8200073,725.2199707,730.8200073,402320000,77.64224514,40.90974807,9.642954,1.944084613,#N/A
11/11/1996,730.8200073,732.5999756,729.9400024,731.8699951,353960000,78.13904717,41.73178691,9.33815628,2.20339047,#N/A
11/12/1996,731.8699951,733.039978,728.2000122,729.5599976,471740000,74.23106291,39.29779291,10.89031126,2.04041568,#N/A
11/13/1996,729.5599976,732.1099854,728.0300293,731.1300049,429840000,75.14106432,37.32168075,10.55219011,1.864269296,#N/A
11/14/1996,731.1300049,735.9899902,729.2000122,735.8800049,480350000,77.70617847,38.96038321,9.679806173,1.887791754,#N/A
11/15/1996,735.8800049,741.9199829,735.1500244,737.6199951,529100000,78.57818225,42.92550489,8.890586696,1.838835236,#N/A
11/18/1996,737.6199951,739.2399902,734.3900146,737.0200195,388520000,77.45320257,40.38516833,9.29181588,1.593494453,#N/A
11/19/1996,737.0200195,742.1799927,736.8699951,742.1599731,461980000,80.08382725,41.36239553,8.68574636,1.600601962,#N/A
11/20/1996,742.1599731,746.9899902,740.4000244,743.9500122,497900000,80.91879153,43.89844713,7.989275768,1.548134767,#N/A
11/21/1996,743.9500122,745.2000122,741.0800171,742.75,464430000,78.5415712,41.64987135,7.580047352,1.266731118,#N/A
11/22/1996,742.75,748.7299805,742.75,748.7299805,525210000,81.46394719,42.93824853,7.01813589,1.311909403,#N/A
11/25/1996,748.7299805,757.0499878,747.9899902,757.0300293,475260000,84.59904676,48.21393202,6.260877371,1.704485831,#N/A
11/26/1996,757.0300293,762.1199951,752.8300171,755.960022,527380000,82.65811458,48.89116297,5.594315263,1.69236522,#N/A
11/27/1996,755.960022,757.2999878,753.1799927,755,377780000,80.86549858,46.52544661,5.323620881,1.430385493,3
11/29/1996,755,758.2700195,755,757.0200195,14990000,81.76177785,45.85578622,5.112185699,1.212451471,#N/A
12/2/1996,757.0200195,757.0300293,751.4899902,756.5599976,412520000,80.8331887,42.75744633,9.04762438,0.872515028,#N/A
12/3/1996,756.5599976,761.75,747.5800171,748.2800293,516160000,66.24885938,41.27499318,7.627963258,-0.02710948,#N/A
12/4/1996,748.2800293,748.4000244,738.460022,745.0999756,498240000,61.64832285,36.90089187,16.54280902,-0.9048494,#N/A
12/5/1996,745.0999756,747.6500244,742.6099854,744.3800049,483710000,60.6219038,34.88234167,15.63788535,-1.563800823,#N/A
12/6/1996,744.3800049,744.3800049,726.8900146,739.5999756,500860000,54.17298883,28.96171911,28.23905882,-2.306615768,#N/A
12/9/1996,739.5999756,749.7600098,739.5999756,749.7600098,381570000,63.14687728,31.26460276,25.52839567,-2.104357965,#N/A
12/10/1996,749.7600098,753.4299927,747.0200195,747.539978,446120000,60.36527512,32.85583274,23.96540687,-2.105620188,#N/A
12/11/1996,747.539978,747.539978,732.75,740.7299805,494210000,52.69694145,28.51735315,33.54124428,-2.522500414,#N/A
12/12/1996,740.7299805,744.8599854,729.2999878,729.2999878,492920000,42.85650709,24.80617678,32.06172096,-3.467116408,#N/A
12/13/1996,729.3300171,731.4000244,721.9699707,728.6400146,458540000,42.36458445,22.86418483,35.63696675,-3.997768882,#N/A
12/16/1996,728.6400146,732.6799927,719.4000244,720.9799805,447560000,37.0490575,20.43765212,33.90867948,-4.678755179,#N/A
12/17/1996,720.9799805,727.6699829,716.6900024,726.039978,519840000,42.20750594,18.67309416,33.11201636,-4.595842838,#N/A
12/18/1996,726.039978,732.7600098,726.039978,731.539978,500490000,47.26582351,21.74592306,31.329192,-3.999925249,#N/A
12/19/1996,731.539978,746.0599976,731.539978,745.7600098,526410000,57.59898978,29.52301508,27.84108608,-2.548096201,#N/A
12/20/1996,745.7600098,755.4099731,745.7600098,748.8699951,654340000,59.469523,34.49513465,25.78627355,-1.339115288,#N/A
12/23/1996,748.8699951,750.4000244,743.2800293,746.9199829,343280000,57.74924282,32.5842583,26.28732264,-0.665588768,#N/A
12/24/1996,746.9199829,751.0300293,746.9199829,751.0300293,165140000,60.35248617,32.00979987,25.41220039,0.025273733,#N/A
12/26/1996,751.0300293,757.0700073,751.0200195,755.8200073,254630000,63.19837996,35.40971543,24.13833891,0.734119982,#N/A
12/27/1996,755.8200073,758.75,754.8200073,756.789978,253810000,63.76557688,35.65833021,23.32055103,1.171622053,#N/A
12/30/1996,756.789978,759.2000122,752.7299805,753.8499756,339060000,60.71128789,33.63782248,23.82953443,1.163920553,#N/A
12/31/1996,753.8499756,753.9500122,740.7399902,740.7399902,399760000,49.35802263,29.91120181,31.24501615,0.225900444,#N/A
1/2/1997,740.7399902,742.8099976,729.5499878,737.0100098,463230000,46.68316504,26.71215084,36.92886072,-0.647957655,#N/A
1/3/1997,737.0100098,748.2399902,737.0100098,748.0300293,452970000,54.52435955,28.63547196,33.64677044,-0.493003797,#N/A
1/6/1997,748.0300293,753.3099976,743.8200073,747.6500244,531350000,54.22819403,30.49046395,31.12897265,-0.427732743,#N/A
1/7/1997,747.6500244,753.2600098,742.1799927,753.2299805,538220000,57.84879152,27.86836927,29.72486023,-0.040769077,#N/A
1/8/1997,753.2299805,755.7199707,747.710022,748.4099731,557510000,53.88380209,28.04676441,27.85962507,-0.136068434,#N/A
1/9/1997,748.4099731,757.6799927,748.4099731,754.8499756,555370000,58.02357232,27.54604894,25.83883027,0.190252485,#N/A
1/10/1997,754.8499756,759.6500244,746.9199829,759.5,545850000,60.76248461,26.37666885,23.33560535,0.649064702,#N/A
1/13/1997,759.5,762.8499756,756.6900024,759.5100098,445400000,60.7684188,27.60556599,22.2141293,0.869273959,#N/A
1/14/1997,759.5100098,772.039978,759.5100098,768.8599854,531600000,65.94882357,31.96208159,20.09827591,1.522461317,#N/A
1/15/1997,768.8599854,770.9500122,763.7199707,767.2000122,524990000,64.32483915,30.17603046,18.97517795,1.706690597,#N/A
1/16/1997,767.2000122,772.0499878,765.25,769.75,537290000,65.72127561,29.42609279,17.95872705,1.852108413,#N/A
1/17/1997,769.75,776.3699951,769.7199707,776.1699829,534640000,69.01020397,31.32383088,16.99967754,2.208329632,#N/A
1/20/1997,776.1699829,780.0800171,774.1900024,776.7000122,440470000,69.27232995,32.85858489,16.17571625,2.297088325,#N/A
1/21/1997,776.7000122,783.7199707,772,782.7199707,571280000,72.15332801,32.68913895,14.65373501,2.558672738,#N/A
1/22/1997,782.7199707,786.2299805,779.5599976,786.2299805,589230000,73.70158288,32.95860726,13.85476963,2.74885748,#N/A
1/23/1997,786.2299805,794.6699829,776.6400146,777.5599976,685070000,64.20566207,34.85609688,11.95694987,2.100756613,#N/A
1/24/1997,777.5599976,778.210022,768.1699829,770.5200195,542920000,57.70427527,32.21019276,17.45321194,1.060444139,#N/A
1/27/1997,770.5200195,771.4299927,764.1799927,765.0200195,445760000,53.17415874,30.41476826,19.54801755,-0.075303239,#N/A
1/28/1997,765.0200195,776.3200073,761.75,765.0200195,541580000,53.17415874,30.75359004,17.44366713,-0.86016083,#N/A
1/29/1997,765.0200195,772.7000122,765.0200195,772.5,498390000,58.33351363,28.98251436,16.43909971,-0.904628609,4
1/30/1997,772.5,784.1699829,772.5,784.1699829,524160000,64.84210643,34.95119697,15.02330322,-0.213245324,#N/A
1/31/1997,784.1699829,791.8599854,784.1699829,786.1599731,578550000,65.822512,38.69781725,14.15800502,0.285843209,#N/A
2/3/1997,786.1599731,787.1400146,783.1199951,786.7299805,463600000,66.11399782,37.48243053,14.53366447,0.546970584,#N/A
2/4/1997,786.7299805,789.2800293,783.6799927,789.2600098,506530000,67.44131274,37.5153621,13.87969809,0.769097154,#N/A
2/5/1997,789.2600098,792.710022,773.4299927,778.2800293,580520000,57.00540202,32.15144249,19.49651365,0.091204343,#N/A
2/6/1997,778.2800293,780.3499756,774.4500122,780.1500244,519660000,58.19195674,30.70465849,18.61918928,-0.295419368,#N/A
2/7/1997,780.1500244,789.7199707,778.1900024,789.5599976,540910000,63.63116689,35.07879714,17.00842898,0.002643305,#N/A
2/10/1997,789.5599976,793.460022,784.6900024,785.4299927,471590000,59.94499335,35.57954703,15.88289903,-0.149866587,#N/A
2/11/1997,785.4299927,789.5999756,780.9500122,789.5900269,483090000,62.31323373,33.2429149,17.67934185,-0.047399313,#N/A
2/12/1997,789.5900269,802.7700195,789.5900269,802.7700195,563890000,68.63959016,39.72976873,15.95947754,0.785251918,#N/A
2/13/1997,802.7700195,812.9299927,802.7700195,811.8200073,593710000,72.10254534,44.23341445,14.76691811,1.766562343,#N/A
2/14/1997,811.8200073,812.2000122,808.1500244,808.4799805,491540000,69.07111056,42.85859665,14.30794785,1.994879413,#N/A
2/18/1997,808.4799805,816.289978,806.3400269,816.289978,474110000,72.03213857,42.72537956,13.22076363,2.446287854,#N/A
2/19/1997,816.289978,817.6799927,811.2000122,812.4899902,519350000,68.59130821,41.64898088,12.55184866,2.267364342,#N/A
2/20/1997,812.4899902,812.4899902,800.3499756,802.7999878,492220000,60.63702246,37.79121855,19.66756263,1.321685682,#N/A
2/21/1997,802.7999878,804.9400024,799.9899902,801.7700195,478450000,59.84264391,36.31422168,19.18312214,0.494644549,#N/A
2/24/1997,801.7700195,810.6400146,798.4199829,810.2800293,462450000,64.03502115,37.28659505,17.37750057,0.393009698,#N/A
2/25/1997,810.2800293,812.8499756,807.6500244,812.0300293,527450000,64.84774153,37.50215651,16.65893517,0.319069539,#N/A
2/26/1997,812.0999756,812.7000122,798.1300049,805.6799927,573920000,59.58601195,33.34194761,22.05923088,-0.251288697,4
2/27/1997,805.6799927,805.6799927,795.0599976,795.0700073,464660000,51.99471303,30.6711658,22.60782041,-1.374180283,#N/A
2/28/1997,795.0700073,795.7000122,788.5,790.8200073,508280000,49.28605215,28.97648929,26.39282811,-2.375513794,#N/A
3/3/1997,790.8200073,795.3099976,785.6599731,795.3099976,437220000,52.12369186,26.83626877,26.61717429,-2.684985467,#N/A
3/4/1997,795.3099976,798.9299927,789.9799805,790.9500122,537890000,49.24236171,27.77136465,24.78847434,-3.103253668,#N/A
3/5/1997,790.9500122,801.9899902,790.9500122,801.9899902,532500000,55.89126904,27.76685345,22.71533315,-2.577924486,#N/A
3/6/1997,801.9899902,804.1099854,797.5,798.5599976,540310000,53.54448417,27.98716434,21.55306816,-2.406269484,#N/A
3/7/1997,798.5599976,808.1900024,798.5599976,804.9699707,508270000,57.16427236,29.05582048,19.95140829,-1.831841039,#N/A
3/10/1997,804.9699707,813.6599731,803.6599731,813.6500244,468780000,61.53507907,31.02340434,18.4205924,-0.886028117,#N/A
3/11/1997,813.6500244,814.9000244,810.7700195,811.3400269,493250000,59.78670693,30.99047103,17.81271665,-0.456359635,#N/A
3/12/1997,811.3400269,811.3400269,801.0700073,804.2600098,490200000,54.66054263,28.47414292,24.03540458,-0.676095788,#N/A
3/13/1997,804.2600098,804.2600098,789.4400024,789.5599976,507560000,45.86712872,25.28376149,30.1350847,-1.77609658,#N/A
3/14/1997,789.5599976,796.8800049,789.5599976,793.1699829,491540000,48.07626218,23.86162974,28.44008134,-2.197616984,#N/A
3/17/1997,793.1699829,796.2800293,782.9799805,795.710022,495260000,49.6337343,21.49582613,30.52548994,-2.235054887,#N/A
3/18/1997,795.710022,797.1799927,785.4699707,789.6599731,467330000,46.087703,20.30909123,27.9024214,-2.572899962,#N/A
3/19/1997,789.6599731,791.5900269,780.0300293,785.7700195,535580000,43.91524615,18.6090627,29.50591931,-2.937607645,#N/A
3/20/1997,785.7700195,786.289978,778.039978,782.6500244,497480000,42.19716548,17.48421738,29.18047231,-3.244201358,#N/A
3/21/1997,782.6500244,786.4400024,782.6500244,784.0999756,638760000,43.30720952,17.09148139,28.33318418,-3.199260723,#N/A
3/24/1997,784.0999756,791.0100098,780.789978,790.8900146,451970000,48.31303479,19.23969959,26.12987067,-2.588257335,#N/A
3/25/1997,790.8900146,798.1099854,788.3900146,789.0700073,487520000,47.11224443,23.20908108,24.2021987,-2.198060472,#N/A
3/26/1997,789.0700073,794.8900146,786.7700195,790.5,506670000,48.20158752,21.76456819,23.93758857,-1.754298393,2
3/27/1997,790.5,792.5800171,767.3200073,773.8800049,476790000,38.321988,18.00943037,33.0925492,-2.448135068,#N/A
3/31/1997,773.8800049,773.8800049,756.1300049,757.1199951,555880000,31.34491648,15.92959022,36.55132745,-3.82198015,#N/A
4/1/1997,757.1199951,761.4899902,751.2600098,759.6400146,515770000,33.31096355,14.86414518,37.29065689,-4.310904606,#N/A
4/2/1997,759.6400146,759.6500244,747.5900269,750.1099854,478210000,29.831794,13.70074846,36.75376401,-4.978728269,#N/A
4/3/1997,750.1099854,751.039978,744.4000244,750.3200073,498010000,30.0052977,13.09312608,37.25441648,-5.090739224,#N/A
4/4/1997,750.3200073,757.9000244,744.039978,757.9000244,544580000,36.1424998,16.39322269,33.87704164,-4.366567047,#N/A
4/7/1997,757.9000244,764.8200073,757.9000244,762.1300049,453790000,39.33895067,20.27918216,32.30247059,-3.360093005,#N/A
4/8/1997,762.1300049,766.25,758.3599854,766.1199951,450790000,42.27419509,20.16282912,30.55847292,-2.237095941,#N/A
4/9/1997,766.1199951,769.5300293,759.1500244,760.5999756,451500000,39.4314949,20.97547883,28.38709441,-1.701741678,#N/A
4/10/1997,760.5999756,763.7299805,757.6500244,758.3400269,421790000,38.29608482,20.07564768,28.22768686,-1.350845976,#N/A
4/11/1997,758.3400269,758.3400269,737.6400146,737.6500244,444380000,29.82807478,17.34710372,37.52944096,-2.307043981,#N/A
4/14/1997,737.6500244,743.7299805,733.539978,743.7299805,406800000,34.41731472,16.18120552,37.71134028,-2.318723087,#N/A
4/15/1997,743.7299805,754.7199707,743.7299805,754.7199707,507370000,41.82368061,22.25050979,34.98066872,-1.419152059,#N/A
4/16/1997,754.7199707,763.5300293,751.9899902,763.5300293,498820000,46.99172044,26.34455085,32.33314361,-0.131467709,#N/A
4/17/1997,763.5300293,768.5499878,760.4899902,761.7700195,503760000,46.11046845,28.28021875,30.59162985,0.657718582,#N/A
4/18/1997,761.7700195,767.9299927,761.7700195,766.3400269,468940000,48.795641,27.07974639,29.29303997,1.495553327,#N/A
4/21/1997,766.3400269,767.3900146,756.3800049,760.3699951,397300000,45.5991811,25.03425507,30.77826675,1.643909961,#N/A
4/22/1997,760.3699951,774.6400146,759.9000244,774.6099854,507500000,53.43470944,27.40617508,27.75555246,2.638347556,#N/A
4/23/1997,774.6099854,778.1900024,771.9000244,773.6400146,489350000,52.87603941,28.65990625,26.55696957,3.134284744,#N/A
4/24/1997,773.6400146,779.8900146,769.7199707,771.1799927,493640000,51.40803296,26.65559587,26.19884029,3.189538427,#N/A
4/25/1997,771.1799927,771.1799927,764.6300049,765.3699951,414350000,48.01733763,25.42246217,28.58181413,2.744626518,#N/A
4/28/1997,765.3699951,773.8900146,763.2999878,772.960022,404470000,52.4313231,25.43497528,26.45118366,2.858446217,#N/A
4/29/1997,772.960022,794.4400024,772.960022,794.0499878,547690000,62.06920451,35.27008489,22.7472093,4.171521037,#N/A
4/30/1997,794.0499878,804.1300049,791.210022,801.3400269,556070000,64.72939125,38.57413679,20.85549278,5.277245354,3
5/1/1997,801.3400269,802.9500122,793.210022,798.5300293,460380000,62.89825959,36.13446804,19.53646147,5.538453847,#N/A
5/2/1997,798.5300293,812.9899902,798.5300293,812.9699707,499770000,67.92042315,39.19233513,17.74238884,6.344870749,#N/A
5/5/1997,812.9699707,830.289978,811.7999878,830.289978,549410000,72.69473039,45.29622003,15.75059116,7.620077848,#N/A
5/6/1997,830.2399902,832.289978,824.7000122,827.7600098,603680000,71.03175447,44.40045293,15.00588889,7.838118331,#N/A
5/7/1997,827.7600098,827.7600098,814.7000122,815.6199951,500580000,63.52245964,40.82372121,19.96523493,6.750961849,#N/A
5/8/1997,815.6199951,829.0900269,811.8400269,820.2600098,534120000,65.04356257,36.62681896,19.61717569,5.958199196,#N/A
5/9/1997,820.2600098,827.6900024,815.7800293,824.7800293,455690000,66.50867525,34.02586977,18.22411786,5.37027707,#N/A
5/12/1997,824.7800293,838.5599976,824.7800293,837.6599731,459370000,70.32537069,37.67224207,16.74269153,5.46283576,#N/A
5/13/1997,837.6599731,838.4899902,829.1199951,833.1300049,489760000,67.41545425,35.55573816,15.80205275,4.853543737,#N/A
5/14/1997,833.1300049,841.289978,833.1300049,836.039978,504960000,68.32223345,35.49356974,15.01111101,4.30002285,#N/A
5/15/1997,836.039978,842.4500122,833.3400269,841.8800049,458170000,70.1194055,34.20164845,14.15903513,3.987663271,#N/A
5/16/1997,841.8800049,841.8800049,829.1500244,829.75,486780000,62.22320296,31.51005569,15.63504369,2.686939198,#N/A
5/19/1997,829.75,835.9199829,828.8699951,833.2700195,345140000,63.50746278,30.09739913,15.11216935,1.827537431,#N/A
5/20/1997,833.2700195,841.960022,826.4099731,841.6599731,450850000,66.43630947,30.93905742,13.65773483,1.596421686,#N/A
5/21/1997,841.6599731,846.8699951,835.2199707,839.3499756,540730000,64.89204845,31.74655417,12.67361574,1.084734462,#N/A
5/22/1997,839.3499756,841.9099731,833.8599854,835.6599731,426940000,62.39700138,30.13095031,12.88840689,0.333472943,#N/A
5/23/1997,835.6599731,848.4899902,835.6599731,847.0300293,417030000,66.65181118,31.83037779,11.85306091,0.431770971,#N/A
5/27/1997,847.0300293,851.5300293,840.960022,849.710022,436150000,67.58289251,31.62617081,11.06447365,0.501839878,#N/A
5/28/1997,849.710022,850.9500122,843.210022,847.210022,487340000,65.73902502,30.04961979,10.51291439,0.218823364,1
5/29/1997,847.210022,848.960022,842.6099854,844.0800171,462600000,63.40655133,28.7819612,10.46804701,-0.31136824,#N/A
5/30/1997,844.0800171,851.8699951,831.8699951,848.2800293,537200000,65.19127831,25.17914034,15.87965899,-0.500196645,#N/A
6/2/1997,848.2800293,851.3400269,844.6099854,846.3599854,435950000,63.66266182,24.08652122,15.19057991,-0.854594149,#N/A
6/3/1997,846.3599854,850.5599976,841.5100098,845.4799805,527120000,62.93428694,22.66239453,16.3177087,-1.225868398,#N/A
6/4/1997,845.4799805,845.5499878,838.8200073,840.1099854,466690000,58.53333217,21.63783129,17.38704467,-1.87200454,#N/A
6/5/1997,840.1099854,848.8900146,840.1099854,843.4299927,452610000,60.37811219,22.61751829,16.34860668,-2.097704935,#N/A
6/6/1997,843.4299927,859.2399902,843.3599854,858.0100098,488940000,67.26550391,27.05247045,14.64495015,-1.324684151,#N/A
6/9/1997,858.0100098,865.1400146,858.0100098,862.9099731,465810000,69.20302806,29.72427987,13.94242251,-0.580946496,#N/A
6/10/1997,862.9099731,870.0499878,862.1799927,865.2700195,526980000,70.12036552,31.48639056,13.1902821,-0.055318371,#N/A
6/11/1997,865.2700195,870.6599731,865.1500244,869.5700073,513740000,71.77027145,30.68845187,12.67474755,0.429977242,#N/A
6/12/1997,869.5700073,884.3400269,869.0100098,883.460022,592730000,76.31912374,36.82614344,11.34604447,1.475586324,#N/A
6/13/1997,883.4799805,894.6900024,883.4799805,893.2700195,575810000,78.90456406,41.05304268,10.47939057,2.553836159,#N/A
